symbol,year,capital,total_liabilities,net_income,roe,roa,pe,eps,bvps,de
4165,2021,,,,,,,,,
4165,2022,,,,,,,,,
4165,2023,250000000,392551797,148677253,0.3941,0.19313,,5.9471,15.0904,0.6985
4165,2024,250000000,325545034,156958529,0.3713,0.20077,23.2484,6.28,18.7275,0.4767
4070,2021,,,,,,-1.4927,-23.3964,,
4070,2022,50000000,208012746,-35499986,-2.71511,-0.17026,-30.1515,-0.5769,0.6912,5.4959
4070,2023,50000000,224294638,-60496313,3.45008,-0.33234,-5.2507,-3.1958,-2.5452,-1.5376
4070,2024,400000000,220004038,-56452177,-0.60055,-0.19262,-10.8794,-1.41,5.9036,0.1699
4071,2021,500000000,2508454815,206247959,0.28204,0.06366,24.5631,3.7455,13.296,3.2123
4071,2022,500000000,1821282540,274699804,0.35419,0.0934,19.49,4.9909,14.9067,1.9094
4071,2023,500000000,3428660339,318237426,0.32927,0.08855,37.8395,5.79,20.239,2.7191
4071,2024,550000000,13003138116,271288638,0.21829,0.02868,29.4523,4.93,24.9524,2.0449
4072,2021,,,,,,,,,
4072,2022,,,,,,,,,
4072,2023,2992500000,4368379000,19020000,0.00503,0.00233,,0.0572,11.3661,0.2149
4072,2024,3325000000,4369745000,399962000,0.10059,0.04785,43.5833,1.2,12.5495,0.0274
4210,2021,800000000,4061410120,537019653,0.25987,0.08439,29.2399,6.71,25.8307,0.4621
4210,2022,800000000,3863586481,648791550,0.27502,0.09901,22.4414,8.11,33.1451,0.3539
4210,2023,800000000,2469728889,559620553,0.19518,0.08974,24.4857,7,38.5361,0.3045
4210,2024,800000000,2160993556,201690449,0.06406,0.03594,109.127,2.52,40.175,0.2933
2070,2021,1200000000,2440669402,26454090,0.01439,0.00597,178.8636,0.22,15.3147,0.7046
2070,2022,1200000000,2138648000,-165135000,-0.09779,-0.03996,-15.7826,-1.38,12.8292,0.7027
2070,2023,1200000000,2365151000,-50728000,-0.03481,-0.01315,-90,-0.42,11.4832,0.8139
2070,2024,1200000000,2788029000,24535000,0.01782,0.00598,152.1429,0.21,11.5479,1.0974
4015,2021,100000000,200658299,170695307,0.13859,0.11918,,2.4385,17.5948,0.0016
4015,2022,700000000,191553799,171314162,0.13997,0.12064,,2.4473,17.3752,0.0022
4015,2023,700000000,249836618,292400083,0.22316,0.19099,27.512,4.18,20.0618,0.0017
4015,2024,700000000,281026830,356524229,0.24631,0.20814,29.9018,5.09,21.2944,0.0014
4016,2021,,,,,,,,,
4016,2022,,,,,,,,,
4016,2023,200000000,146345098,65827349,0.21484,0.1454,,3.2914,15.32,0.2024
4016,2024,200000000,158571648,79848920,0.23673,0.16304,30.5263,3.99,18.4105,0.1778
7200,2021,250000000,818105205,56479749,0.16927,0.04904,67.1099,1.88,11.122,1.1131
7200,2022,300000000,1237594441,95863760,0.27205,0.06945,29.125,3.2,12.37,1.0006
7200,2023,300000000,1567265528,13973356,0.04247,0.00807,289.3617,0.47,9.5629,2.2325
7200,2024,300000000,2154375221,124401607,0.35029,0.05614,39.2771,4.15,14.113,2.0749
7201,2021,100000000,18318216,21549524,0.14638,0.13018,91.1628,0.215,1.4722,0.18318216000000000000
7201,2022,100000000,14054785,-10439023,-0.07364,-0.0661,-64,-0.1,1.3628,0.14054785000000000000
7201,2023,100000000,22070210,-9770344,-0.07421,-0.06525,-78,-0.09,1.2704,0
7201,2024,100000000,80883927,-17700041,-0.14222,-0.10061,-36.3333,-0.18,1.2186,0.4338
7202,2021,1200000000,4902179804,832918609,0.36683,0.11612,27.1182,6.94,19.1125,0.0267
7202,2022,1200000000,7485528000,1052869000,0.41448,0.12034,27.6853,8.77,23.619,0.2634
7202,2023,1200000000,8163690000,1192148000,0.38871,0.10916,35.2266,9.93,27.9378,0.2322
7202,2024,1200000000,8010472000,1596633000,0.43555,0.13556,20.2855,13.31,33.6774,0.2191
7203,2021,800000000,2384631966,566891419,0.20177,0.10914,,11.3378,36.2069,0.038
7203,2022,800000000,2979379154,930189589,0.31765,0.1658,28.5469,11.63,39.2656,0.0272
7203,2023,800000000,4102540784,1356230754,0.38521,0.19205,48.0826,16.95,51.4112,0.0561
7203,2024,800000000,4260809435,1826871586,0.3934,0.207,48.8179,22.84,68.1135,0.1069
7204,2021,20000000,341634711,80615566,0.50474,0.1608,,0.2687,0.5324,0.5885
7204,2022,150000000,553597200,131455234,0.6361,0.20092,19.9091,0.44,0.8453,0.6292
7204,2023,150000000,796353077,129293157,0.40682,0.13023,28.5349,0.43,1.2734,0.8861
7204,2024,300000000,889571337,163335937,0.35238,0.12502,26,0.54,1.8167,0.811
7211,2021,30000000,46102624,15536093,0.47724,0.19752,,0.2589,0.5426,0.364
7211,2022,30000000,55776030,19104434,0.45276,0.20514,,0.32,0.8639,0.2919
7211,2023,30000000,89577962,23081725,0.38387,0.17325,,0.39,1.1404,0.2899
7211,2024,30000000,150120858,27948450,0.35634,0.13956,,0.47,1.4741,0.3989
1010,2021,30000000000,278436000000,6025379000,0.12739,0.0185,13.4826,2.01,15.7666,0.1957
1010,2022,30000000000,303480000000,7019322000,0.13567,0.02048,13.7069,2.32,18.7244,0.1653
1010,2023,30000000000,326591000000,8045844000,0.13821,0.02156,11.0465,2.58,20.1196,0.2294
1010,2024,30000000000,382437000000,9321894000,0.14543,0.02227,9.5017,3.01,22.685,0.2015
1020,2021,8200000000,88932250000,1006076000,0.07241,0.00978,16.3559,0.7552,10.8449,0.1644
1020,2022,8200000000,102240000000,1109088000,0.08065,0.01014,15.1429,0.8064,10.6217,0.1635
1020,2023,8200000000,113135000000,1019972000,0.06794,0.00831,17.3953,0.688,12.8121,0.1341
1020,2024,10250000000,131704000000,1230954000,0.07323,0.00884,18.5149,0.808,13.4257,0.1269
1030,2021,7500000000,85317829000,1061656000,0.06513,0.01045,14.8219,0.792,13.0444,0.0142
1030,2022,10000000000,92280916000,1507855000,0.09113,0.01431,12.6569,1.096,13.4318,0.0121
1030,2023,10000000000,112749000000,1761607000,0.10355,0.01474,9.975,1.28,13.788,0.0122
1030,2024,12500000000,135938000000,1956630000,0.10308,0.01365,10.1399,1.43,16.5952,0.0074
1050,2021,12053572000,176116000000,3449877000,0.08693,0.01599,17.5,1.3018,15.9505,0.019
1050,2022,12053572000,193333000000,3575130000,0.09117,0.01596,14.552,1.3452,15.5777,0.1351
1050,2023,12053572000,212262000000,4222733000,0.10537,0.01739,11.9787,1.61,16.6605,0.2245
1050,2024,25000000000,246169000000,4544071000,0.10326,0.01663,9.2093,1.72,18.7909,0.3474
1060,2021,20547945000,219368000000,3204427000,0.06055,0.01176,21.1538,1.56,25.7575,0.1079
1060,2022,20547945000,259767000000,4827605000,0.08976,0.01645,16.5745,2.35,26.5898,0.1042
1060,2023,20547945000,294742000000,7002373000,0.12018,0.02087,11.1144,3.41,30.1245,0.0916
1060,2024,20547945000,331157000000,8070461000,0.12398,0.02135,8.9021,3.78,33.2326,0.0818
1080,2021,15000000000,161374000000,2176591000,0.06998,0.01131,15.7655,1.0875,15.5505,0.1206
1080,2022,15000000000,180270000000,3070405000,0.0968,0.01516,15.6341,1.5375,16.1672,0.1145
1080,2023,15000000000,185615000000,4070510000,0.11952,0.01876,9.3015,2.04,17.8892,0.1047
1080,2024,20000000000,210158000000,4966022000,0.1344,0.02114,8.5,2.48,19.1074,0.0996
1120,2021,25000000000,556363000000,14746211000,0.21917,0.02365,24.0176,3.69,16.8204,0.0138
1120,2022,40000000000,661394000000,17150825000,0.20478,0.02476,17.7358,4.24,25.0563,0.0072
1120,2023,40000000000,701339000000,16621159000,0.1606,0.02118,21.8987,3.95,26.6899,0.0414
1120,2024,40000000000,851247000000,19722206000,0.17165,0.02213,20.257,4.67,30.7582,0.0726
1140,2021,7500000000,98873614000,1686537000,0.14078,0.01521,20.5695,1.1267,7.9867,0.2921
1140,2022,10000000000,116144000000,2081688000,0.16405,0.01732,21.2679,1.3933,8.9326,0.2657
1140,2023,10000000000,127848000000,2368938000,0.16533,0.01738,19.0366,1.5917,10.1721,0.2243
1140,2024,12500000000,138271000000,2806531000,0.17568,0.01883,17.2788,1.8833,11.1288,0.2054
1150,2021,20000000000,142765000000,2709387000,0.08822,0.01562,18.2901,1.048,12.2844,1.3602
1150,2022,20000000000,168560000000,3599140000,0.11501,0.01925,18.815,1.384,12.7505,1.9781
1150,2023,20000000000,202381000000,4839206000,0.14618,0.02214,16.5348,1.87,13.8215,2.846
1150,2024,25000000000,235386000000,5831661000,0.15392,0.02271,13.0405,2.22,16.683,2.4649
1180,2021,44780000000,751378000000,12668176000,0.0781,0.01386,21.6107,2.235,27.4242,0.0505
1180,2022,44780000000,778719000000,18580690000,0.11324,0.01998,12.5414,3.02,28.047,0.0892
1180,2023,60000000000,860452000000,20009968000,0.11706,0.02019,11.9659,3.23,29.6053,0.2593
1180,2024,60000000000,910879000000,21192995000,0.11503,0.0198,9.7376,3.43,32.3912,0.5008
1111,2021,1200000000,450902674,587703531,0.19005,0.16586,25.6735,4.9,25.7703,0.0003
1111,2022,1200000000,4510357074,424598326,0.13539,0.0756,51.1299,3.54,26.4974,0
1111,2023,1200000000,4507868100,390060733,0.1231,0.0508,57.4769,3.25,26.3124,0.0677
1111,2024,1200000000,5649488136,621842981,0.18704,0.074,41.8533,5.18,29.0978,0.0999
1182,2021,906000000,2376450000,107753000,0.09047,0.0302,17.7815,1.0578,11.6853,1.7313
1182,2022,906000000,2252140000,96722000,0.07974,0.02742,13.9626,0.9511,12.1167,1.4407
1182,2023,906000000,2700001000,31806000,0.02628,0.00863,39.2832,0.31,11.6323,2.2097
1182,2024,1019250000,3287492000,46314000,0.03843,0.01103,28.4889,0.45,12.0159,2.6061
1183,2021,1000000000,2714749796,103195599,0.06106,0.02343,,1.0206,16.8993,1.5786
1183,2022,1000000000,2620111258,95889625,0.05643,0.02196,21.3333,0.96,17.0872,1.5019
1183,2023,1000000000,2722706000,2326000,0.00138,0.00053,913,0.02,16.6065,1.6144
1183,2024,1000000000,2825829000,26528000,0.01585,0.00596,67.3333,0.27,16.8764,1.6489
2120,2021,500000000,7256024,91133066,0.09759,0.09683,26.0989,1.5167,15.5647,0.01451204800000000000
2120,2022,500000000,7929901,100207371,0.10921,0.10832,11.1667,2,15.0197,0
2120,2023,600000000,131485392,148799189,0.15691,0.14617,11.369,2.52,16.8713,0.1037
2120,2024,600000000,126122066,295063946,0.26509,0.2376,7.04,5,20.8595,0.0839
4081,2021,1000000000,675304000,225088000,0.18879,0.12053,13.9778,1.875,9.9354,0.4904
4081,2022,1000000000,649881000,171457000,0.13822,0.0901,11.0606,1.43,10.7392,0.4298
4081,2023,1200000000,699658000,88714000,0.06656,0.04419,20.027,0.74,11.4743,0.4538
4081,2024,1200000000,616773000,131236000,0.09291,0.06338,14.1835,1.09,12.0665,0.3287
4082,2021,311355000,676384756,40881246,0.11173,0.03922,,0.5723,5.1223,1.7853
4082,2022,500000000,654297769,44980627,0.09729,0.0397,,0.6297,7.8231,1.1185
4082,2023,714285720,500352813,30968087,0.04437,0.02413,20.6333,0.6,11.721,0.554
4082,2024,714285720,592365201,22740221,0.02708,0.01635,26.0455,0.44,11.7941,0.6447
4083,2021,,,,,,,,,
4083,2022,,,,,,,,,
4083,2023,250000000,1046765455,212164631,0.23821,0.10951,,8.4866,35.627,1.0643
4083,2024,250000000,1379900966,222384355,0.22202,0.1004,20.2247,8.9,44.5059,1.1485
4130,2021,177000000,169871630,-8343826,-0.08398,-0.02904,-75.1058,-0.0458,0.5473,0.5129
4130,2022,297000000,85174391,-7975100,-0.05133,-0.0265,-38.9829,-0.0402,0.9687,0.2999
4130,2023,297000000,35065697,3496076,0.0164,0.01198,118.9398,0.016,0.9847,0.0527
4130,2024,218295000,37082818,8375608,0.03825,0.03164,122.4915,0.0384,1.0218,0.0469
4280,2021,37058823000,18380459000,1017427000,0.03294,0.02002,37.4074,0.27,8.3352,0.5323
4280,2022,37058823000,20936354000,6957868000,0.22584,0.13384,4.117,1.88,8.2911,0.5976
4280,2023,37058823000,17473917000,1013243000,0.03075,0.01889,26.4815,0.27,9.4904,0.4257
4280,2024,37058823000,15160370000,1236970000,0.03338,0.02273,26.7879,0.33,10.5054,0.3236
8010,2021,1250000000,9588419000,288890000,0.09839,0.02307,36.385,1.775,19.5746,0.0161
8010,2022,1250000000,12127830000,302193000,0.09959,0.02175,33.3748,2.01,20.8837,0.0123
8010,2023,1500000000,14794909000,616426000,0.18253,0.03661,31.6788,4.11,24.1454,0.0141
8010,2024,1500000000,16517458000,1022025000,0.25235,0.05186,21.6422,6.82,29.9064,0.0265
8012,2021,550000000,1867877000,23018000,0.02701,0.00846,49.2383,0.3392,12.9142,0.0014
8012,2022,550000000,1640816000,38520000,0.04415,0.01466,21.1207,0.58,13.526,0.0034
8012,2023,660000000,1872354000,44254000,0.04829,0.01656,25.3731,0.67,14.2466,0.0016
8012,2024,660000000,2112798000,37203000,0.03884,0.01261,29.3929,0.56,14.783,0.0141
8020,2021,500000000,666836000,-85660000,-0.21757,-0.08077,-13.3099,-1.71,7.8744,0.0063
8020,2022,500000000,666105000,-41378000,-0.11068,-0.03977,-13.3012,-0.83,7.0803,0.0049
8020,2023,500000000,534050000,38188000,0.10264,0.03928,22.9211,0.76,7.8018,0.004
8020,2024,500000000,766862000,26889000,0.06535,0.02532,30.4074,0.54,8.6555,0.0016
8030,2021,1050000000,2369254000,-140588000,-0.12657,-0.0404,-12.8209,-1.34,10.5785,0.0077
8030,2022,1050000000,2339665000,-396870000,-0.43673,-0.12162,-2.2804,-3.78,6.7306,0.0051
8030,2023,1050000000,2202586000,201472000,0.2481,0.06535,7.5,1.92,8.7373,0.0119
8030,2024,1050000000,1854392000,101994000,0.10482,0.03398,26.8557,0.97,9.7966,0.002
8040,2021,600000000,1489375863,5619429,0.00743,0.0025,287.2222,0.09,12.5972,0.0013
8040,2022,600000000,1304372651,8575802,0.01142,0.00399,93.5714,0.14,12.428,0.0082
8040,2023,600000000,1354701964,36986892,0.04784,0.01759,27.9032,0.62,13.3968,0.0038
8040,2024,600000000,1235274655,15167075,0.0188,0.00722,58.9231,0.26,13.6751,0.0039
8050,2021,250000000,473425000,-112410000,-1.15362,-0.19691,-4.5852,-6.0716,5.2635,0.2087
8050,2022,100000000,605954000,-38868000,-0.49108,-0.06281,-4.0371,-2.1028,3.2873,0.3039
8050,2023,200000000,601270000,51302000,0.38597,0.06965,7.2388,2.68,8.4517,0.0965
8050,2024,200000000,491180000,30123000,0.13117,0.03882,14.8293,1.23,10.4864,0.0726
8060,2021,646397000,1527616000,-122054000,-0.13794,-0.05059,-12.0099,-1.5804,11.4465,0.0063
8060,2022,850583000,2471436000,-68080000,-0.06804,-0.02269,-17.4678,-0.8278,10.9752,0.0053
8060,2023,850583000,2838794000,147977000,0.1241,0.03846,13.0759,1.45,12.4696,0.0022
8060,2024,1275583000,2941895000,64303000,0.04159,0.01449,31.2258,0.62,14.2995,0.0118
8070,2021,400000000,452286000,29022000,0.0523,0.02881,38.9231,0.65,13.873,1.13071500000000000000
8070,2022,638525000,1276441000,-18225000,-0.02095,-0.01051,-54.1379,-0.29,18.5611,1.9990462393798207
8070,2023,798153000,1811401000,66940000,0.04905,0.02301,18.1782,1.01,19.3476,0.0011
8070,2024,798153000,1961443000,70995000,0.04442,0.02037,21.573,0.89,20.699,0.0007
8100,2021,300000000,917990000,-62634679,-0.21449,-0.05176,-10.4976,-2.09,9.734,3.0599666666666667
8100,2022,300000000,915527000,-61647000,-0.23375,-0.05222,-5.8146,-2.05,7.8479,3.0517566666666667
8100,2023,300000000,1814662000,71098000,0.25899,0.04336,6.3376,2.37,10.4534,6.0488733333333333
8100,2024,300000000,1582458000,49318000,0.14183,0.0241,9.5366,1.64,12.7277,5.2748600000000000
8120,2021,229474640,616260300,-141189259,-0.6958,-0.17236,-2.6863,-5.2527,7.5437,0.0332
8120,2022,458949280,531371863,-18299703,-0.05919,-0.02072,-18.1277,-0.47,9.0519,0.0163
8120,2023,458949280,519234645,125037351,0.25957,0.12417,5.9706,2.72,11.9401,0.0203
8120,2024,458949280,569278629,43645516,0.07431,0.03857,16.4,0.95,13.6551,0.0138
8150,2021,141000000,414248000,-114584000,-1.9084,-0.24159,-3.888,-6.07,2.5207,0.0497
8150,2022,291000000,542008000,-17344000,-0.13932,-0.02878,-13.1707,-0.82,6.1268,0.0112
8150,2023,291000000,643377000,63406000,0.28607,0.07786,6.3028,2.18,8.2473,0.0014
8150,2024,291000000,641378000,-16483000,-0.06496,-0.01839,-23.614,-0.57,8.2086,0.0267
8160,2021,265000000,285090103,-5517385,-0.02346,-0.0106,-188.3335,-0.1901,8.0348,0.0117
8160,2022,265000000,1140727009,7255779,0.03036,0.00762,47.619,0.21,4.5812,0.0051
8160,2023,530000000,1240009716,66291668,0.16517,0.04165,13.2982,1.14,10.5644,0.0092
8160,2024,530000000,1121096037,31727744,0.05448,0.018,23.5088,0.57,11.4139,0.0096
8170,2021,400000000,899884000,33432317,0.06396,0.0235,23.8559,0.666,10.4544,0.006
8170,2022,450000000,978845000,12702000,0.02398,0.00865,54,0.252,10.7323,0.0137
8170,2023,450000000,1198193000,93896000,0.15543,0.05547,8.8085,1.88,13.4324,0.0087
8170,2024,500000000,839125000,49134000,0.07104,0.02873,17.7551,0.98,14.2331,0.0095
8180,2021,400000000,540505162,-74471147,-0.34918,-0.0988,-14.5181,-3.5069,10.0423,0.0178
8180,2022,140000000,414437387,-53459717,-0.29154,-0.0809,-5.5755,-2.5181,7.2257,0.0171
8180,2023,140000000,375758591,42299859,0.24058,0.07409,12.6884,1.99,9.3323,0.0073
8180,2024,300000000,342599237,31858208,0.10635,0.04836,13.9206,1.26,13.3637,0.002
8190,2021,400000000,442557000,-73671000,-0.23945,-0.0982,-18.4511,-1.84,7.6918,0.0201
8190,2022,400000000,491395000,-55482000,-0.19681,-0.07409,-5.1799,-1.39,6.4038,0.0228
8190,2023,400000000,532607000,5292000,0.0203,0.00685,67.2308,0.13,6.6289,0.0142
8190,2024,400000000,652289000,-15055000,-0.05644,-0.01752,-23.4737,-0.38,6.7078,0.0051
8200,2021,891000000,1129222165,38309395,0.04012,0.01838,38.6047,0.43,10.7169,0.0595
8200,2022,891000000,1238886544,76052381,0.07713,0.03505,16.1176,0.85,11.4162,0.0558
8200,2023,891000000,1434809270,124429494,0.115,0.05144,13.2857,1.4,12.8712,0.0495
8200,2024,891000000,1806504197,474811642,0.34422,0.15827,10.1126,5.33,18.0911,0.0352
8210,2021,1200000000,6465427000,625570000,0.15038,0.05887,25.1483,4.18,27.7331,0.0301
8210,2022,1500000000,7914042000,805117000,0.19259,0.07081,26.679,5.39,28.0059,0.044
8210,2023,1500000000,9762822000,940163000,0.21183,0.07081,33.9269,6.29,31.1702,0.0355
8210,2024,1500000000,10457083000,1166002000,0.23812,0.0777,26.5725,7.79,34.12,0.0283
8230,2021,400000000,2745897000,108589000,0.08184,0.02666,31.5854,0.984,13.2688,0.0411
8230,2022,400000000,3003814000,72391000,0.05455,0.01723,49.7222,0.72,13.2736,0.0371
8230,2023,1000000000,5101401000,328061000,0.21511,0.05882,21.6463,3.28,17.2279,0.0241
8230,2024,1000000000,10006982000,332343000,0.17477,0.03515,51.6867,3.32,20.8042,0.0186
8240,2021,300000000,238353446,8943629,0.02318,0.01433,152.2917,0.24,12.8595,0.79451148666666666667
8240,2022,300000000,305389223,12537584,0.03212,0.01893,36.9048,0.42,13.1601,1.01796407666666666667
8240,2023,300000000,334562365,24817556,0.06063,0.03403,30.1205,0.83,14.128,1.11520788333333333333
8240,2024,300000000,233405672,16292651,0.0371,0.02253,91.6667,0.54,15.1472,0.77801890666666666667
8250,2021,500000000,1713601000,154553000,0.14762,0.05599,11.9134,2.6381,19.9425,0.0185
8250,2022,500000000,1648298000,15913000,0.01603,0.00595,78.0952,0.3,17.8864,0.018
8250,2023,525000000,1895618000,128526000,0.12828,0.04633,10.7347,2.45,20.2827,0.0283
8250,2024,525000000,1682641000,98195000,0.09114,0.03426,,,20.7611,0.0243
8260,2021,500000000,177624000,-86776000,-0.21909,-0.15126,-5,-4.2133,13.2022,0.0031
8260,2022,500000000,187898000,-106067000,-0.30756,-0.20103,-3.2123,-3.5333,9.7885,0.0001
8260,2023,500000000,189804000,3532000,0.01189,0.00727,109.7222,0.12,10.0131,0.015
8260,2024,300000000,209280000,-94207000,-0.35936,-0.20405,-3.3057,-3.14,7.4635,0.0153
8270,2021,300000000,417631466,4313807,0.00974,0.00501,157.8571,0.14,14.7591,0.0117
8270,2022,300000000,331572575,-29000327,-0.06719,-0.03597,-16.2268,-0.97,14.0161,0.0026
8270,2023,300000000,402801715,20083440,0.04642,0.02511,28.5672,0.67,14.8279,0
8270,2024,300000000,294714826,9385565,0.02042,0.01161,63.4194,0.31,15.8124,0.005
8280,2021,400000000,361634000,-35377000,-0.093,-0.04768,-25.9545,-0.88,9.5101,0.90408500000000000000
8280,2022,400000000,457021000,-42945000,-0.12032,-0.05605,-10.6542,-1.07,8.3356,1.14255250000000000000
8280,2023,400000000,448693000,11258000,0.03112,0.01382,63.1429,0.28,9.7498,1.12173250000000000000
8280,2024,400000000,578495000,32761000,0.07889,0.03527,20.7805,0.82,11.0138,1.4462375000000000
8300,2021,200000000,733658000,-54476000,-0.22953,-0.0561,-14.9951,-1.8,7.8504,3.6682900000000000
8300,2022,400000000,933928000,-27662000,-0.0868,-0.024,-18.2973,-0.74,10.001,2.3348200000000000
8300,2023,400000000,1375968000,84581000,0.19043,0.05289,8.654,2.11,12.207,0
8300,2024,400000000,1525188000,103050000,0.18772,0.05154,9.5039,2.58,15.2408,0.0077
8310,2021,130000000,227831000,-119136000,-43.62358,-0.51672,-3.7555,-9.16,0.2101,1.7525461538461538
8310,2022,430000000,190245000,-48183000,-0.37949,-0.1434,-5.3706,-1.7,5.842,0.44243023255813953488
8310,2023,430000000,168215000,25439000,0.09529,0.05701,22.1695,0.59,6.5743,0.39119767441860465116
8310,2024,430000000,160793000,12027000,0.04039,0.02602,37.8571,0.28,7.2741,0.37393720930232558140
8311,2021,150000000,225066000,-61972000,-1.12785,-0.22132,-7.5303,-4.1797,3.3626,0.0409
8311,2022,230000000,190681000,-6355000,-0.05649,-0.01984,-21.0643,-0.4263,6.7067,0.0046
8311,2023,230000000,149043000,20222000,0.11209,0.05773,19.168,0.7982,7.5229,0.64801304347826086957
8311,2024,230000000,105947000,-26762000,-0.15091,-0.08779,-12.0322,-1.0522,7.1267,0.0144
8313,2021,,,,,,,,,
8313,2022,,,,,,,,,
8313,2023,70500000,196194033,45952326,0.37979,0.14487,,0.65,1.5962,0.0322
8313,2024,75800000,516947356,94727797,0.35353,0.15168,66.9767,1.29,5.4736,0.0093
4330,2021,1716971010,1473966816,96550165,0.0604,0.03142,17.52,0.56,9.31,0.8553
4330,2022,1716971010,1543515199,88927084,0.05682,0.02893,19.08,0.52,8.92,0.9398
4330,2023,1716971010,1573767110,21653191,0.01444,0.00708,70.25,0.13,8.54,0.9779
4330,2024,1716971010,1544524603,-187275085,-0.13896,-0.06442,,-1.09,7.15,1.1346
4331,2021,118000000,2689661,4291407,0.052,0.05035,62.6377,0.3637,6.9944,0.02279373728813559322
4331,2022,118000000,2352308,5695096,0.06808,0.06609,36.9638,0.4826,7.1847,0.01993481355932203390
4331,2023,118000000,2577475,7249609,0.08391,0.08159,27.4426,0.6144,7.4585,0.02184300847457627119
4331,2024,118000000,2697719,3023955,0.03469,0.03367,58.68,0.26,7.31,0.02286202542372881356
4333,2021,510000000,100323557,39458241,0.07218,0.06099,15.8976,0.7737,10.72,0.1771
4333,2022,510000000,307888335,33158623,0.06069,0.04418,18.1511,0.6501,10.71,0.5543
4333,2023,510000000,308825156,36298505,0.06624,0.04239,15.9056,0.7117,10.7806,0.5501
4333,2024,510000000,308076227,32517272,0.05915,0.03789,16.06,,10.78,0.5526
4334,2021,613700000,126180323,8380249,0.0157,0.0127,65.6155,0.1366,8.6989,0.1879
4334,2022,613700000,226938259,28210372,0.05461,0.0407,18.1867,0.4597,8.1349,0.402
4334,2023,613700000,235270358,44519775,0.08791,0.06036,12.8613,0.7254,8.3699,0.3894
4334,2024,613700000,223817207,41136866,0.08004,0.05533,14.14,0.67,8.38,0.3876
4335,2021,880000000,583001436,29868881,0.03478,0.02072,29.1765,0.34,9.7587,0.6375
4335,2022,880000000,840289978,10900439,0.01301,0.00703,73.75,0.12,9.2826,0.9755
4335,2023,880000000,849188863,-8349470,-0.01043,-0.00507,-64.3333,-0.09,8.9177,1.0122
4335,2024,880000000,842906784,-22289468,-0.02914,-0.01384,,-0.25,8.46,1.0606
4336,2021,681086520,370848985,30528929,0.04779,0.03024,21.9749,0.4482,9.3799,0.5354
4336,2022,681086520,745203344,-106042,-0.00017,-0.0000900,-4977.5209,-0.0016,8.8128,0.9796
4336,2023,1037659950,519736958,-11806606,-0.01697,-0.00889,-53.1723,-0.1138,7.6214,0.6031
4336,2024,1037659950,752607452,15138500,0.01938,0.01068,37.29,0.15,7.43,0.9049
4337,2021,572400000,152002501,982467,0.00196,0.0015,,0.02,8.77,0.2985
4337,2022,572400000,166936184,-83388207,-0.1828,-0.13545,-3.8371,-1.46,7.17,0.3654
4337,2023,572400000,169569496,-52231895,-0.13599,-0.09457,-4.9863,-0.91,6.25,0.4187
4337,2024,572400000,169347681,-114922138,-0.38244,-0.24454,,-2.01,4.25,0.6167
4338,2021,1375000000,633674000,75420000,0.05788,0.03894,20.7836,0.5485,9.4769,0.4288
4338,2022,1375000000,663744000,66117000,0.05133,0.03414,21.0417,0.48,9.2578,0.4629
4338,2023,1375000000,747446000,40556000,0.0323,0.02068,31.2069,0.29,9.0027,0.5332
4338,2024,1375000000,790681000,26678000,0.02192,0.01343,36.49,0.19,8.7,0.5973
4339,2021,1075070350,784616334,45559753,0.05006,0.02688,29.9681,0.4238,8.4656,0.8219
4339,2022,1075070350,776394568,47184270,0.05266,0.02814,23.0579,0.4389,8.2045,0.848
4339,2023,1075070350,628995780,40270844,0.04559,0.02539,22.0242,0.3746,8.2271,0.6874
4339,2024,1075070350,657084238,14835952,0.01692,0.00976,42.83,0.14,8.09,0.6933
4342,2021,1865097850,611494577,27847573,0.01620,0.01131,84.9929,0.1762,9.92,0.32
4342,2022,1865097850,514193908,77641492,0.04280,0.03265,30.9883,0.4163,9.54,0.25
4342,2023,1865097850,239677077,200274317,0.10940,0.09179,12.479,1.0738,9.8148,0.1104
4342,2024,1865097850,571663177,55774988,0.03130,0.02547,33.71,0.3,9.3139,0.3123
4344,2021,1175000000,689831317,-35437775,-0.03408,-0.02049,-39.7881,-0.3016,8.8486,0.596
4344,2022,1175000000,847036429,41110344,0.04036,0.02301,29.4962,0.3499,8.4885,0.7963
4344,2023,1869444440,851156175,33561234,0.02652,0.01587,50.8007,0.1795,8.2015,0.5172
4344,2024,1869444440,1023876153,14409840,0.00965,0.00593,108.82,0.08,7.78,0.664
4345,2021,1180000000,13811568,-14857817,-0.01590,-0.01570,-56.7848,-0.13,7.9056,0.0082
4345,2022,1180000000,17281497,-3603344,-0.00390,-0.00390,-160.4611,-0.03,7.6751,0.0081
4345,2023,1180000000,79027727,-10220410,-0.01150,-0.01100,-54.1483,-0.09,7.3335,0.0717
4345,2024,1180000000,319008287,8129877,0.00960,0.00780,68.65,0.07,7.08,0.3158
4347,2021,1628811000,499925727,65401922,0.04702,0.03459,24.3088,0.4015,8.5391,0.2746
4347,2022,1628811000,527317564,97579682,0.07041,0.05137,15.2922,0.599,8.4782,0.2795
4347,2023,1628811000,361021028,110901375,0.08021,0.06071,14.45,0.68,8.4991,0.1737
4347,2024,1628811000,779317144,88436872,0.06436,0.04549,18.1,0.54,8.37,0.4681
