symbol,year,capital,total_liabilities,net_income,roe,roa,pe,eps,bvps,de,earnings_yield
7202,2022,1200000000.0000,7485528000.0000,1052869000.0000,0.4145,0.1203,27.6853,8.770000,23.619000,0.263400,0.03612025
7202,2023,1200000000.0000,8163690000.0000,1192148000.0000,0.3887,0.1092,35.2266,9.930000,27.937800,0.232200,0.02838764
7202,2024,1200000000.0000,8010472000.0000,1596633000.0000,0.4356,0.1356,20.2855,13.310000,33.677400,0.219100,0.04929630
7203,2021,800000000.0000,2384631966.0000,566891419.0000,0.2018,0.1091,,11.337800,36.206900,0.038000,
7203,2022,800000000.0000,2979379154.0000,930189589.0000,0.3177,0.1658,28.5469,11.630000,39.265600,0.027200,0.03503007
7203,2023,800000000.0000,4102540784.0000,1356230754.0000,0.3852,0.1921,48.0826,16.950000,51.411200,0.056100,0.02079754
7203,2024,800000000.0000,4260809435.0000,1826871586.0000,0.3934,0.2070,48.8179,22.840000,68.113500,0.106900,0.02048429
7204,2021,20000000.0000,341634711.0000,80615566.0000,0.5047,0.1608,,0.268700,0.532400,0.588500,
7204,2022,150000000.0000,553597200.0000,131455234.0000,0.6361,0.2009,19.9091,0.440000,0.845300,0.629200,0.05022829
7204,2023,150000000.0000,796353077.0000,129293157.0000,0.4068,0.1302,28.5349,0.430000,1.273400,0.886100,0.03504480
7204,2024,300000000.0000,889571337.0000,163335937.0000,0.3524,0.1250,26.0000,0.540000,1.816700,0.811000,0.03846154
7211,2021,30000000.0000,46102624.0000,15536093.0000,0.4772,0.1975,,0.258900,0.542600,0.364000,
7211,2022,30000000.0000,55776030.0000,19104434.0000,0.4528,0.2051,,0.320000,0.863900,0.291900,
7211,2023,30000000.0000,89577962.0000,23081725.0000,0.3839,0.1733,,0.390000,1.140400,0.289900,
7211,2024,30000000.0000,150120858.0000,27948450.0000,0.3563,0.1396,,0.470000,1.474100,0.398900,
1010,2021,30000000000.0000,278436000000.0000,6025379000.0000,0.1274,0.0185,13.4826,2.010000,15.766600,0.195700,0.07416967
1010,2022,30000000000.0000,303480000000.0000,7019322000.0000,0.1357,0.0205,13.7069,2.320000,18.724400,0.165300,0.07295596
1010,2023,30000000000.0000,326591000000.0000,8045844000.0000,0.1382,0.0216,11.0465,2.580000,20.119600,0.229400,0.09052641
1010,2024,30000000000.0000,382437000000.0000,9321894000.0000,0.1454,0.0223,9.5017,3.010000,22.685000,0.201500,0.10524432
1020,2021,8200000000.0000,88932250000.0000,1006076000.0000,0.0724,0.0098,16.3559,0.755200,10.844900,0.164400,0.06114002
1020,2022,8200000000.0000,102240000000.0000,1109088000.0000,0.0807,0.0101,15.1429,0.806400,10.621700,0.163500,0.06603755
1020,2023,8200000000.0000,113135000000.0000,1019972000.0000,0.0679,0.0083,17.3953,0.688000,12.812100,0.134100,0.05748679
1020,2024,10250000000.0000,131704000000.0000,1230954000.0000,0.0732,0.0088,18.5149,0.808000,13.425700,0.126900,0.05401055
1030,2021,7500000000.0000,85317829000.0000,1061656000.0000,0.0651,0.0105,14.8219,0.792000,13.044400,0.014200,0.06746773
1030,2022,10000000000.0000,92280916000.0000,1507855000.0000,0.0911,0.0143,12.6569,1.096000,13.431800,0.012100,0.07900829
1030,2023,10000000000.0000,112749000000.0000,1761607000.0000,0.1036,0.0147,9.9750,1.280000,13.788000,0.012200,0.10025063
1030,2024,12500000000.0000,135938000000.0000,1956630000.0000,0.1031,0.0137,10.1399,1.430000,16.595200,0.007400,0.09862030
1050,2021,12053572000.0000,176116000000.0000,3449877000.0000,0.0869,0.0160,17.5000,1.301800,15.950500,0.019000,0.05714286
1050,2022,12053572000.0000,193333000000.0000,3575130000.0000,0.0912,0.0160,14.5520,1.345200,15.577700,0.135100,0.06871908
1050,2023,12053572000.0000,212262000000.0000,4222733000.0000,0.1054,0.0174,11.9787,1.610000,16.660500,0.224500,0.08348151
1050,2024,25000000000.0000,246169000000.0000,4544071000.0000,0.1033,0.0166,9.2093,1.720000,18.790900,0.347400,0.10858589
1060,2021,20547945000.0000,219368000000.0000,3204427000.0000,0.0606,0.0118,21.1538,1.560000,25.757500,0.107900,0.04727283
1060,2022,20547945000.0000,259767000000.0000,4827605000.0000,0.0898,0.0165,16.5745,2.350000,26.589800,0.104200,0.06033365
1060,2023,20547945000.0000,294742000000.0000,7002373000.0000,0.1202,0.0209,11.1144,3.410000,30.124500,0.091600,0.08997337
1060,2024,20547945000.0000,331157000000.0000,8070461000.0000,0.1240,0.0214,8.9021,3.780000,33.232600,0.081800,0.11233305
1080,2021,15000000000.0000,161374000000.0000,2176591000.0000,0.0700,0.0113,15.7655,1.087500,15.550500,0.120600,0.06342964
1080,2022,15000000000.0000,180270000000.0000,3070405000.0000,0.0968,0.0152,15.6341,1.537500,16.167200,0.114500,0.06396275
1080,2023,15000000000.0000,185615000000.0000,4070510000.0000,0.1195,0.0188,9.3015,2.040000,17.889200,0.104700,0.10750954
1080,2024,20000000000.0000,210158000000.0000,4966022000.0000,0.1344,0.0211,8.5000,2.480000,19.107400,0.099600,0.11764706
1120,2021,25000000000.0000,556363000000.0000,14746211000.0000,0.2192,0.0237,24.0176,3.690000,16.820400,0.013800,0.04163613
1120,2022,40000000000.0000,661394000000.0000,17150825000.0000,0.2048,0.0248,17.7358,4.240000,25.056300,0.007200,0.05638313
1120,2023,40000000000.0000,701339000000.0000,16621159000.0000,0.1606,0.0212,21.8987,3.950000,26.689900,0.041400,0.04566481
1120,2024,40000000000.0000,851247000000.0000,19722206000.0000,0.1717,0.0221,20.2570,4.670000,30.758200,0.072600,0.04936565
1140,2021,7500000000.0000,98873614000.0000,1686537000.0000,0.1408,0.0152,20.5695,1.126700,7.986700,0.292100,0.04861567
1140,2022,10000000000.0000,116144000000.0000,2081688000.0000,0.1641,0.0173,21.2679,1.393300,8.932600,0.265700,0.04701922
1140,2023,10000000000.0000,127848000000.0000,2368938000.0000,0.1653,0.0174,19.0366,1.591700,10.172100,0.224300,0.05253039
1140,2024,12500000000.0000,138271000000.0000,2806531000.0000,0.1757,0.0188,17.2788,1.883300,11.128800,0.205400,0.05787439
1150,2021,20000000000.0000,142765000000.0000,2709387000.0000,0.0882,0.0156,18.2901,1.048000,12.284400,1.360200,0.05467439
1150,2022,20000000000.0000,168560000000.0000,3599140000.0000,0.1150,0.0193,18.8150,1.384000,12.750500,1.978100,0.05314908
1150,2023,20000000000.0000,202381000000.0000,4839206000.0000,0.1462,0.0221,16.5348,1.870000,13.821500,2.846000,0.06047851
1150,2024,25000000000.0000,235386000000.0000,5831661000.0000,0.1539,0.0227,13.0405,2.220000,16.683000,2.464900,0.07668418
1180,2021,44780000000.0000,751378000000.0000,12668176000.0000,0.0781,0.0139,21.6107,2.235000,27.424200,0.050500,0.04627337
1180,2022,44780000000.0000,778719000000.0000,18580690000.0000,0.1132,0.0200,12.5414,3.020000,28.047000,0.089200,0.07973591
1180,2023,60000000000.0000,860452000000.0000,20009968000.0000,0.1171,0.0202,11.9659,3.230000,29.605300,0.259300,0.08357081
1180,2024,60000000000.0000,910879000000.0000,21192995000.0000,0.1150,0.0198,9.7376,3.430000,32.391200,0.500800,0.10269471
1111,2021,1200000000.0000,450902674.0000,587703531.0000,0.1901,0.1659,25.6735,4.900000,25.770300,0.000300,0.03895067
1111,2022,1200000000.0000,4510357074.0000,424598326.0000,0.1354,0.0756,51.1299,3.540000,26.497400,0.000000,0.01955803
1111,2023,1200000000.0000,4507868100.0000,390060733.0000,0.1231,0.0508,57.4769,3.250000,26.312400,0.067700,0.01739829
1111,2024,1200000000.0000,5649488136.0000,621842981.0000,0.1870,0.0740,41.8533,5.180000,29.097800,0.099900,0.02389298
1182,2021,906000000.0000,2376450000.0000,107753000.0000,0.0905,0.0302,17.7815,1.057800,11.685300,1.731300,0.05623823
1182,2022,906000000.0000,2252140000.0000,96722000.0000,0.0797,0.0274,13.9626,0.951100,12.116700,1.440700,0.07161990
1182,2023,906000000.0000,2700001000.0000,31806000.0000,0.0263,0.0086,39.2832,0.310000,11.632300,2.209700,0.02545617
1182,2024,1019250000.0000,3287492000.0000,46314000.0000,0.0384,0.0110,28.4889,0.450000,12.015900,2.606100,0.03510139
1183,2021,1000000000.0000,2714749796.0000,103195599.0000,0.0611,0.0234,,1.020600,16.899300,1.578600,
1183,2022,1000000000.0000,2620111258.0000,95889625.0000,0.0564,0.0220,21.3333,0.960000,17.087200,1.501900,0.04687507
1183,2023,1000000000.0000,2722706000.0000,2326000.0000,0.0014,0.0005,913.0000,0.020000,16.606500,1.614400,0.00109529
1183,2024,1000000000.0000,2825829000.0000,26528000.0000,0.0159,0.0060,67.3333,0.270000,16.876400,1.648900,0.01485149
2120,2021,500000000.0000,7256024.0000,91133066.0000,0.0976,0.0968,26.0989,1.516700,15.564700,0.014512,0.03831579
2120,2022,500000000.0000,7929901.0000,100207371.0000,0.1092,0.1083,11.1667,2.000000,15.019700,0.000000,0.08955197
2120,2023,600000000.0000,131485392.0000,148799189.0000,0.1569,0.1462,11.3690,2.520000,16.871300,0.103700,0.08795848
