symbol,year,capital,total_liabilities,net_income,roe,roa,pe,eps,bvps,de
4050.SR,2023,600000000.0,4902899491.0,114552035.0,0.14195,0.01932,45.3049,1.64,12.0154,4.5553
4050.SR,2024,700000000.0,5489568073.0,44212614.0,0.05231,0.00718,100.7937,0.63,12.135,5.0871
4051.SR,2014,101250000.0,44881215.0,21550718.0,0.11104,0.09018,52.8639,0.213,1.9169,0.0991
4051.SR,2015,101250000.0,44881215.0,21550718.0,0.11104,0.09018,52.8639,0.213,1.9169,0.0991
4051.SR,2016,101250000.0,44881215.0,21550718.0,0.11104,0.09018,52.8639,0.213,1.9169,0.0991
4051.SR,2017,101250000.0,44881215.0,21550718.0,0.11104,0.09018,52.8639,0.213,1.9169,0.0991
4051.SR,2018,101250000.0,44881215.0,21550718.0,0.11104,0.09018,52.8639,0.213,1.9169,0.0991
4051.SR,2019,101250000.0,44881215.0,21550718.0,0.11104,0.09018,52.8639,0.213,1.9169,0.0991
4051.SR,2020,101250000.0,44881215.0,21550718.0,0.11104,0.09018,52.8639,0.213,1.9169,0.0991
4051.SR,2021,101250000.0,44881215.0,21550718.0,0.11104,0.09018,52.8639,0.213,1.9169,0.0991
4051.SR,2022,101250000.0,59219087.0,21775621.0,0.11328,0.08914,26.3721,0.215,1.8803,0.1446
4051.SR,2023,101250000.0,45699247.0,21650725.0,0.11264,0.08849,30.3738,0.214,1.9166,0.101
4051.SR,2024,101250000.0,46797777.0,23305570.0,0.11854,0.09597,280.4348,0.023,1.967,0.0815
4061.SR,2014,105000000.0,153631193.0,3737711.0,0.03462,0.0139,326.7993,0.1048,4.3082,0.1399
4061.SR,2015,105000000.0,153631193.0,3737711.0,0.03462,0.0139,326.7993,0.1048,4.3082,0.1399
4061.SR,2016,105000000.0,153631193.0,3737711.0,0.03462,0.0139,326.7993,0.1048,4.3082,0.1399
4061.SR,2017,105000000.0,153631193.0,3737711.0,0.03462,0.0139,326.7993,0.1048,4.3082,0.1399
4061.SR,2019,105000000.0,153631193.0,3737711.0,0.03462,0.0139,326.7993,0.1048,4.3082,0.1399
4061.SR,2020,105000000.0,153631193.0,3737711.0,0.03462,0.0139,326.7993,0.1048,4.3082,0.1399
4061.SR,2021,105000000.0,153631193.0,3737711.0,0.03462,0.0139,326.7993,0.1048,4.3082,0.1399
4061.SR,2022,315000000.0,313170727.0,-28319864.0,-0.1547,-0.06687,-14.5775,-1.42,8.1957,0.6545
4061.SR,2023,315000000.0,322495135.0,12136424.0,0.04572,0.02059,47.8947,0.38,8.6585,0.6319
4061.SR,2024,315000000.0,303041030.0,102528.0,0.00038,0.00017,458.2353,0.004,8.4829,0.5925
4070.SR,2014,50000000.0,208012746.0,-35499986.0,-1.9084,-0.17026,-1.4927,-11.54,0.6912,5.4959
4070.SR,2015,50000000.0,208012746.0,-35499986.0,-1.9084,-0.17026,-1.4927,-11.54,0.6912,5.4959
4070.SR,2016,50000000.0,208012746.0,-35499986.0,-1.9084,-0.17026,-1.4927,-11.54,0.6912,5.4959
4070.SR,2017,50000000.0,208012746.0,-35499986.0,-1.9084,-0.17026,-1.4927,-11.54,0.6912,5.4959
4070.SR,2018,50000000.0,208012746.0,-35499986.0,-1.9084,-0.17026,-1.4927,-11.54,0.6912,5.4959
4070.SR,2019,50000000.0,208012746.0,-35499986.0,-1.9084,-0.17026,-1.4927,-11.54,0.6912,5.4959
4070.SR,2020,50000000.0,208012746.0,-35499986.0,-1.9084,-0.17026,-1.4927,-11.54,0.6912,5.4959
4070.SR,2021,50000000.0,208012746.0,-35499986.0,-1.9084,-0.17026,-1.4927,-11.54,0.6912,5.4959
4070.SR,2022,50000000.0,208012746.0,-35499986.0,-1.9084,-0.17026,-30.1515,-0.5769,0.6912,5.4959
4070.SR,2023,50000000.0,224294638.0,-60496313.0,1.25609,-0.331988,-5.2507,-3.1958,0.6912,0.0003
4070.SR,2024,400000000.0,220004038.0,-56452177.0,-0.60055,-0.19262,-10.8794,-1.41,5.9036,0.1699
4071.SR,2014,500000000.0,2508454815.0,206247959.0,0.28204,0.06366,24.5631,3.7455,13.296,3.2123
4071.SR,2015,500000000.0,2508454815.0,206247959.0,0.28204,0.06366,24.5631,3.7455,13.296,3.2123
4071.SR,2016,500000000.0,2508454815.0,206247959.0,0.28204,0.06366,24.5631,3.7455,13.296,3.2123
4071.SR,2017,500000000.0,2508454815.0,206247959.0,0.28204,0.06366,24.5631,3.7455,13.296,3.2123
4071.SR,2018,500000000.0,2508454815.0,206247959.0,0.28204,0.06366,24.5631,3.7455,13.296,3.2123
4071.SR,2019,500000000.0,2508454815.0,206247959.0,0.28204,0.06366,24.5631,3.7455,13.296,3.2123
4071.SR,2020,500000000.0,2508454815.0,206247959.0,0.28204,0.06366,24.5631,3.7455,13.296,3.2123
4071.SR,2021,500000000.0,2508454815.0,206247959.0,0.28204,0.06366,24.5631,3.7455,13.296,3.2123
4071.SR,2022,500000000.0,1821282540.0,274699804.0,0.35419,0.0934,19.49,4.9909,14.9067,1.9094
4071.SR,2023,500000000.0,3428660339.0,318237426.0,0.32927,0.08855,37.8395,5.79,20.239,2.7191
4071.SR,2024,550000000.0,13003138116.0,271288638.0,0.21829,0.02868,29.4523,4.93,24.9524,2.0449
4072.SR,2014,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2015,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2016,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2017,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2018,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2019,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2020,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2021,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2022,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2023,2992500000.0,4368379000.0,19020000.0,0.00503,0.00233,43.5833,0.0572,11.3661,0.2149
4072.SR,2024,3325000000.0,4369745000.0,399962000.0,0.10059,0.04785,43.5833,1.2,12.5495,0.0274
4080.SR,2014,1263888890.0,1225610351.0,-63485897.0,-0.04529,-0.02083,-38.12,-0.5,11.0914,0.5215
4080.SR,2015,1263888890.0,1225610351.0,-63485897.0,-0.04529,-0.02083,-38.12,-0.5,11.0914,0.5215
4080.SR,2016,1263888890.0,1225610351.0,-63485897.0,-0.04529,-0.02083,-38.12,-0.5,11.0914,0.5215
4080.SR,2017,1263888890.0,1225610351.0,-63485897.0,-0.04529,-0.02083,-38.12,-0.5,11.0914,0.5215
4080.SR,2018,1263888890.0,1225610351.0,-63485897.0,-0.04529,-0.02083,-38.12,-0.5,11.0914,0.5215
4080.SR,2019,1263888890.0,1225610351.0,-63485897.0,-0.04529,-0.02083,-38.12,-0.5,11.0914,0.5215
4080.SR,2020,1263888890.0,1225610351.0,-63485897.0,-0.04529,-0.02083,-38.12,-0.5,11.0914,0.5215
4080.SR,2021,1263888890.0,1225610351.0,-63485897.0,-0.04529,-0.02083,-38.12,-0.5,11.0914,0.5215
4080.SR,2022,1263888890.0,1351707639.0,10123556.0,0.00767,0.00338,127.0,0.08,9.7946,0.658
4080.SR,2023,1263888890.0,1248098878.0,-132646446.0,-0.11428,-0.04789,-12.3048,-1.05,8.5729,0.6499
4080.SR,2024,1263888890.0,1130920423.0,-3874739.0,-0.00358,-0.00152,-373.0,-0.03,8.5327,0.5691
4081.SR,2014,1000000000.0,675304000.0,225088000.0,0.18879,0.12053,13.9778,1.875,9.9354,0.4904
4081.SR,2015,1000000000.0,675304000.0,225088000.0,0.18879,0.12053,13.9778,1.875,9.9354,0.4904
4081.SR,2016,1000000000.0,675304000.0,225088000.0,0.18879,0.12053,13.9778,1.875,9.9354,0.4904
4081.SR,2017,1000000000.0,675304000.0,225088000.0,0.18879,0.12053,13.9778,1.875,9.9354,0.4904
4081.SR,2018,1000000000.0,675304000.0,225088000.0,0.18879,0.12053,13.9778,1.875,9.9354,0.4904
4081.SR,2019,1000000000.0,675304000.0,225088000.0,0.18879,0.12053,13.9778,1.875,9.9354,0.4904
4081.SR,2020,1000000000.0,675304000.0,225088000.0,0.18879,0.12053,13.9778,1.875,9.9354,0.4904
4081.SR,2021,1000000000.0,675304000.0,225088000.0,0.18879,0.12053,13.9778,1.875,9.9354,0.4904
4081.SR,2022,1000000000.0,649881000.0,171457000.0,0.13822,0.0901,11.0606,1.43,10.7392,0.4298
4081.SR,2023,1200000000.0,699658000.0,88714000.0,0.06656,0.04419,20.027,0.74,11.4743,0.4538
4081.SR,2024,1200000000.0,616773000.0,131236000.0,0.09291,0.06338,14.1835,1.09,12.0665,0.3287
4082.SR,2014,311355000.0,676384756.0,40881246.0,0.11173,0.03922,20.6333,0.5723,5.1223,1.7853
4082.SR,2015,311355000.0,676384756.0,40881246.0,0.11173,0.03922,20.6333,0.5723,5.1223,1.7853
4082.SR,2016,311355000.0,676384756.0,40881246.0,0.11173,0.03922,20.6333,0.5723,5.1223,1.7853
4082.SR,2017,311355000.0,676384756.0,40881246.0,0.11173,0.03922,20.6333,0.5723,5.1223,1.7853
4082.SR,2018,311355000.0,676384756.0,40881246.0,0.11173,0.03922,20.6333,0.5723,5.1223,1.7853
4082.SR,2019,311355000.0,676384756.0,40881246.0,0.11173,0.03922,20.6333,0.5723,5.1223,1.7853
4082.SR,2020,311355000.0,676384756.0,40881246.0,0.11173,0.03922,20.6333,0.5723,5.1223,1.7853
4082.SR,2021,311355000.0,676384756.0,40881246.0,0.11173,0.03922,20.6333,0.5723,5.1223,1.7853
4082.SR,2022,500000000.0,654297769.0,44980627.0,0.09729,0.0397,20.6333,0.6297,7.8231,1.1185
4082.SR,2023,714285720.0,500352813.0,30968087.0,0.04437,0.02413,20.6333,0.6,11.721,0.554
4082.SR,2024,714285720.0,592365201.0,22740221.0,0.02708,0.01635,26.0455,0.44,11.7941,0.6447
4083.SR,2014,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2015,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2016,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2017,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2018,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2019,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2020,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2021,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2022,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2023,250000000.0,1046765455.0,212164631.0,0.23821,0.10951,20.2247,8.4866,35.627,1.0643
4083.SR,2024,250000000.0,1379900966.0,222384355.0,0.22202,0.1004,20.2247,8.9,44.5059,1.1485
4090.SR,2014,1604574830.0,297258246.0,-117294908.0,-0.03253,-0.02978,-43.5616,-0.73,22.4663,0.0017
4090.SR,2015,1604574830.0,297258246.0,-117294908.0,-0.03253,-0.02978,-43.5616,-0.73,22.4663,0.0017
4090.SR,2016,1604574830.0,297258246.0,-117294908.0,-0.03253,-0.02978,-43.5616,-0.73,22.4663,0.0017
4090.SR,2017,1604574830.0,297258246.0,-117294908.0,-0.03253,-0.02978,-43.5616,-0.73,22.4663,0.0017
4090.SR,2018,1604574830.0,297258246.0,-117294908.0,-0.03253,-0.02978,-43.5616,-0.73,22.4663,0.0017
4090.SR,2019,1604574830.0,297258246.0,-117294908.0,-0.03253,-0.02978,-43.5616,-0.73,22.4663,0.0017
4090.SR,2020,1604574830.0,297258246.0,-117294908.0,-0.03253,-0.02978,-43.5616,-0.73,22.4663,0.0017
4090.SR,2021,1604574830.0,297258246.0,-117294908.0,-0.03253,-0.02978,-43.5616,-0.73,22.4663,0.0017
4090.SR,2022,1604574830.0,690138236.0,139570012.0,0.03857,0.03369,28.5747,0.87,22.6237,0.0991
4090.SR,2023,2604574830.0,2858768510.0,109161022.0,0.02143,0.01574,41.1538,0.65,25.1809,0.3035
4090.SR,2024,2604574830.0,2920723049.0,333724736.0,0.04979,0.03445,32.1094,1.28,26.2906,0.2828
4100.SR,2014,1648162400.0,547556831.0,103856497.0,0.03091,0.02658,97.4603,0.5192,16.8002,0.2737784168688921
4100.SR,2015,1648162400.0,547556831.0,103856497.0,0.03091,0.02658,97.4603,0.5192,16.8002,0.2737784168688921
4100.SR,2016,1648162400.0,547556831.0,103856497.0,0.03091,0.02658,97.4603,0.5192,16.8002,0.2737784168688921
4100.SR,2017,1648162400.0,547556831.0,103856497.0,0.03091,0.02658,97.4603,0.5192,16.8002,0.2737784168688921
4100.SR,2018,1648162400.0,547556831.0,103856497.0,0.03091,0.02658,97.4603,0.5192,16.8002,0.2737784168688921
4100.SR,2019,1648162400.0,547556831.0,103856497.0,0.03091,0.02658,97.4603,0.5192,16.8002,0.2737784168688921
4100.SR,2020,1648162400.0,547556831.0,103856497.0,0.03091,0.02658,97.4603,0.5192,16.8002,0.2737784168688921
4100.SR,2021,1648162400.0,547556831.0,103856497.0,0.03091,0.02658,97.4603,0.5192,16.8002,0.2737784168688921
4100.SR,2022,1999999990.0,547556831.0,103856497.0,0.03091,0.02658,97.4603,0.5192,16.8002,0.2737784168688921
4100.SR,2023,1648162400.0,530630674.0,334234764.0,0.08971,0.07837,36.601,1.6729,20.4577,0.0312
4100.SR,2024,1648162400.0,450200547.0,411041500.0,0.10092,0.09007,47.3896,2.052,20.272,0.0252
4110.SR,2014,300000000.0,737049017.0,-9649264.0,-0.04273,-0.00992,-76.6875,-0.032,0.4731,1.2351
4110.SR,2015,300000000.0,737049017.0,-9649264.0,-0.04273,-0.00992,-76.6875,-0.032,0.4731,1.2351
4110.SR,2016,300000000.0,737049017.0,-9649264.0,-0.04273,-0.00992,-76.6875,-0.032,0.4731,1.2351
4110.SR,2017,300000000.0,737049017.0,-9649264.0,-0.04273,-0.00992,-76.6875,-0.032,0.4731,1.2351
4110.SR,2018,300000000.0,737049017.0,-9649264.0,-0.04273,-0.00992,-76.6875,-0.032,0.4731,1.2351
4110.SR,2019,300000000.0,737049017.0,-9649264.0,-0.04273,-0.00992,-76.6875,-0.032,0.4731,1.2351
4110.SR,2020,300000000.0,737049017.0,-9649264.0,-0.04273,-0.00992,-76.6875,-0.032,0.4731,1.2351
4110.SR,2021,300000000.0,737049017.0,-9649264.0,-0.04273,-0.00992,-76.6875,-0.032,0.4731,1.2351
4110.SR,2022,600000000.0,876296229.0,-30837648.0,-0.08926,-0.0265,-47.32,-0.05,0.7753,0.5021
4110.SR,2023,600000000.0,1009901565.0,-13890857.0,-0.03016,-0.00982,-92.1739,-0.023,0.7602,0.5451
4110.SR,2024,600000000.0,1104267457.0,-56556790.0,-0.13256,-0.03788,-38.9362,-0.094,0.6619,0.7479
4130.SR,2014,177000000.0,169871630.0,-8343826.0,-0.08398,-0.02904,-75.1058,-0.0458,0.5473,0.5129
4130.SR,2015,177000000.0,169871630.0,-8343826.0,-0.08398,-0.02904,-75.1058,-0.0458,0.5473,0.5129
4130.SR,2016,177000000.0,169871630.0,-8343826.0,-0.08398,-0.02904,-75.1058,-0.0458,0.5473,0.5129
4130.SR,2017,177000000.0,169871630.0,-8343826.0,-0.08398,-0.02904,-75.1058,-0.0458,0.5473,0.5129
4130.SR,2018,177000000.0,169871630.0,-8343826.0,-0.08398,-0.02904,-75.1058,-0.0458,0.5473,0.5129
4130.SR,2019,177000000.0,169871630.0,-8343826.0,-0.08398,-0.02904,-75.1058,-0.0458,0.5473,0.5129
4130.SR,2020,177000000.0,169871630.0,-8343826.0,-0.08398,-0.02904,-75.1058,-0.0458,0.5473,0.5129
4130.SR,2021,177000000.0,169871630.0,-8343826.0,-0.08398,-0.02904,-75.1058,-0.0458,0.5473,0.5129
4130.SR,2022,297000000.0,85174391.0,-7975100.0,-0.05133,-0.0265,-38.9829,-0.0402,0.9687,0.2999
4130.SR,2023,297000000.0,35065697.0,3496076.0,0.0164,0.01198,118.9398,0.016,0.9847,0.0527
4130.SR,2024,218295000.0,37082818.0,8375608.0,0.03825,0.03164,122.4915,0.0384,1.0218,0.0469
4140.SR,2014,64800000.0,11188549.0,-14883172.0,-1.14818,-0.331988,-42.7393,-0.0914,0.2101,0.0743
4140.SR,2015,64800000.0,11188549.0,-14883172.0,-1.14818,-0.331988,-42.7393,-0.0914,0.2101,0.0743
4140.SR,2016,64800000.0,11188549.0,-14883172.0,-1.14818,-0.331988,-42.7393,-0.0914,0.2101,0.0743
4140.SR,2017,64800000.0,11188549.0,-14883172.0,-1.14818,-0.331988,-42.7393,-0.0914,0.2101,0.0743
4140.SR,2018,64800000.0,11188549.0,-14883172.0,-1.14818,-0.331988,-42.7393,-0.0914,0.2101,0.0743
4140.SR,2019,64800000.0,11188549.0,-14883172.0,-1.14818,-0.331988,-42.7393,-0.0914,0.2101,0.0743
4140.SR,2020,64800000.0,11188549.0,-14883172.0,-1.14818,-0.331988,-42.7393,-0.0914,0.2101,0.0743
4140.SR,2021,64800000.0,11188549.0,-14883172.0,-1.14818,-0.331988,-42.7393,-0.0914,0.2101,0.0743
4140.SR,2022,194400000.0,8670520.0,-21093008.0,-0.24387,-0.21876,-20.2614,-0.153,0.8232,0.0003
4140.SR,2023,194400000.0,9233161.0,-15604475.0,-0.1025,-0.09681,-35.375,-0.08,0.743,0.0474956841563786
4140.SR,2024,194400000.0,8811967.0,-19566893.0,-0.14527,-0.13615,-24.5,-0.1,0.6427,0.0453290483539094
4141.SR,2014,60000000.0,76532013.0,9934641.0,0.0858,0.05179,65.1807,0.9759,11.3443,0.4126
4141.SR,2015,60000000.0,76532013.0,9934641.0,0.0858,0.05179,65.1807,0.9759,11.3443,0.4126
4141.SR,2016,60000000.0,76532013.0,9934641.0,0.0858,0.05179,65.1807,0.9759,11.3443,0.4126
4141.SR,2017,60000000.0,76532013.0,9934641.0,0.0858,0.05179,65.1807,0.9759,11.3443,0.4126
4141.SR,2018,60000000.0,76532013.0,9934641.0,0.0858,0.05179,65.1807,0.9759,11.3443,0.4126
4141.SR,2019,60000000.0,76532013.0,9934641.0,0.0858,0.05179,65.1807,0.9759,11.3443,0.4126
4141.SR,2020,60000000.0,76532013.0,9934641.0,0.0858,0.05179,65.1807,0.9759,11.3443,0.4126
4141.SR,2021,60000000.0,76532013.0,9934641.0,0.0858,0.05179,65.1807,0.9759,11.3443,0.4126
4141.SR,2022,60000000.0,75219786.0,5791528.0,0.05009,0.03032,42.9693,0.97,11.3129,0.396
4141.SR,2023,120000000.0,82717786.0,-13906393.0,-0.10114,-0.06444,-21.798,-2.03,13.2953,0.3296
4141.SR,2024,120000000.0,54957522.0,-3523471.0,-0.02235,-0.01562,-133.9655,-0.29,12.979,0.1963
4142.SR,2014,1500000000.0,1916600086.0,239832593.0,0.11782,0.06068,15.4255,1.5989,13.5709,0.6559
4142.SR,2015,1500000000.0,1916600086.0,239832593.0,0.11782,0.06068,15.4255,1.5989,13.5709,0.6559
4142.SR,2016,1500000000.0,1916600086.0,239832593.0,0.11782,0.06068,15.4255,1.5989,13.5709,0.6559
4142.SR,2017,1500000000.0,1916600086.0,239832593.0,0.11782,0.06068,15.4255,1.5989,13.5709,0.6559
4191.SR,2016,200000000.0,72688394.0,15102972.0,0.06354,0.04866,143.5185,0.27,11.885,0.1697
4142.SR,2018,1500000000.0,1916600086.0,239832593.0,0.11782,0.06068,15.4255,1.5989,13.5709,0.6559
4142.SR,2019,1500000000.0,1916600086.0,239832593.0,0.11782,0.06068,15.4255,1.5989,13.5709,0.6559
4142.SR,2020,1500000000.0,1916600086.0,239832593.0,0.11782,0.06068,15.4255,1.5989,13.5709,0.6559
4142.SR,2021,1500000000.0,1916600086.0,239832593.0,0.11782,0.06068,15.4255,1.5989,13.5709,0.6559
4142.SR,2022,1500000000.0,2503340219.0,352319866.0,0.16953,0.08216,15.4255,2.35,14.1379,0.6968
4142.SR,2023,1500000000.0,2584730610.0,518769603.0,0.23756,0.10974,26.763,3.46,15.0066,0.3252
4142.SR,2024,1500000000.0,3187707202.0,816689852.0,0.33532,0.15348,25.2844,5.45,17.5287,0.1678
4143.SR,2014,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2015,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2016,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2017,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2018,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2019,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2020,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2021,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2022,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2023,400000000.0,176295844.0,80126183.0,0.16574,0.12145,26.7633,2.0032,12.086,0.2211
4143.SR,2024,400000000.0,177565537.0,82646390.0,0.16712,0.12308,26.7633,2.07,12.6408,0.088
4144.SR,2014,125000000.0,44177837.0,24882353.0,0.23598,0.1663,22.9675,1.9906,8.4355,0.0192
4144.SR,2015,125000000.0,44177837.0,24882353.0,0.23598,0.1663,22.9675,1.9906,8.4355,0.0192
4144.SR,2016,125000000.0,44177837.0,24882353.0,0.23598,0.1663,22.9675,1.9906,8.4355,0.0192
4144.SR,2017,125000000.0,44177837.0,24882353.0,0.23598,0.1663,22.9675,1.9906,8.4355,0.0192
4144.SR,2018,125000000.0,44177837.0,24882353.0,0.23598,0.1663,22.9675,1.9906,8.4355,0.0192
4144.SR,2019,125000000.0,44177837.0,24882353.0,0.23598,0.1663,22.9675,1.9906,8.4355,0.0192
4144.SR,2020,125000000.0,44177837.0,24882353.0,0.23598,0.1663,22.9675,1.9906,8.4355,0.0192
4144.SR,2021,125000000.0,44177837.0,24882353.0,0.23598,0.1663,22.9675,1.9906,8.4355,0.0192
4144.SR,2022,62500000.0,46898631.0,30743382.0,0.28931,0.20252,22.9675,2.46,8.567,0.3473
4144.SR,2023,62500000.0,45092756.0,46575187.0,0.38252,0.27764,15.6533,3.75,10.9145,0.2653
4144.SR,2024,62500000.0,47357469.0,42855291.0,0.28835,0.21994,25.1304,3.45,12.8655,0.2285
4145.SR,2014,240000000.0,313106813.0,173681580.0,0.41569,0.23762,11.973,5.43,13.0567,0.5604
4145.SR,2015,240000000.0,313106813.0,173681580.0,0.41569,0.23762,11.973,5.43,13.0567,0.5604
4145.SR,2016,240000000.0,313106813.0,173681580.0,0.41569,0.23762,11.973,5.43,13.0567,0.5604
4145.SR,2017,240000000.0,313106813.0,173681580.0,0.41569,0.23762,11.973,5.43,13.0567,0.5604
4145.SR,2018,240000000.0,313106813.0,173681580.0,0.41569,0.23762,11.973,5.43,13.0567,0.5604
4145.SR,2019,240000000.0,313106813.0,173681580.0,0.41569,0.23762,11.973,5.43,13.0567,0.5604
4145.SR,2020,240000000.0,313106813.0,173681580.0,0.41569,0.23762,11.973,5.43,13.0567,0.5604
4145.SR,2021,240000000.0,313106813.0,173681580.0,0.41569,0.23762,11.973,5.43,13.0567,0.5604
4145.SR,2022,240000000.0,148183576.0,177647740.0,0.37255,0.2511,11.973,5.55,16.7458,0.162
4145.SR,2023,320000000.0,102556767.0,67664553.0,0.11893,0.0957,26.0664,2.11,18.8123,0.067
4145.SR,2024,320000000.0,143184036.0,1318003.0,0.00232,0.00184,458.2353,0.04,16.7669,0.156
4150.SR,2014,1777777770.0,412976562.0,318309495.0,0.15748,0.13076,14.1899,1.79,11.3695,0.0272
4150.SR,2015,1777777770.0,412976562.0,318309495.0,0.15748,0.13076,14.1899,1.79,11.3695,0.0272
4150.SR,2016,1777777770.0,412976562.0,318309495.0,0.15748,0.13076,14.1899,1.79,11.3695,0.0272
4150.SR,2017,1777777770.0,412976562.0,318309495.0,0.15748,0.13076,14.1899,1.79,11.3695,0.0272
4150.SR,2018,1777777770.0,412976562.0,318309495.0,0.15748,0.13076,14.1899,1.79,11.3695,0.0272
4150.SR,2019,1777777770.0,412976562.0,318309495.0,0.15748,0.13076,14.1899,1.79,11.3695,0.0272
4150.SR,2020,1777777770.0,412976562.0,318309495.0,0.15748,0.13076,14.1899,1.79,11.3695,0.0272
4150.SR,2021,1777777770.0,412976562.0,318309495.0,0.15748,0.13076,14.1899,1.79,11.3695,0.0272
4150.SR,2022,1777777770.0,400107339.0,300356265.0,0.14239,0.11938,10.7014,1.6895,12.3617,0.0235
4150.SR,2023,1777777770.0,411276680.0,271539533.0,0.11862,0.10076,13.8039,1.53,13.3922,0.0202
4150.SR,2024,1777777770.0,365684650.0,296196445.0,0.12029,0.1039,20.1198,1.67,14.3091,0.0213
4160.SR,2014,100000000.0,143378003.0,-162451394.0,1.25609,-0.331988,-0.2752,-11.54,4.7907,0.0003
4160.SR,2015,100000000.0,143378003.0,-162451394.0,1.25609,-0.331988,-0.2752,-11.54,4.7907,0.0003
4160.SR,2016,100000000.0,143378003.0,-162451394.0,1.25609,-0.331988,-0.2752,-11.54,4.7907,0.0003
4160.SR,2017,100000000.0,143378003.0,-162451394.0,1.25609,-0.331988,-0.2752,-11.54,4.7907,0.0003
4160.SR,2018,100000000.0,143378003.0,-162451394.0,1.25609,-0.331988,-0.2752,-11.54,4.7907,0.0003
4160.SR,2019,100000000.0,143378003.0,-162451394.0,1.25609,-0.331988,-0.2752,-11.54,4.7907,0.0003
4160.SR,2020,100000000.0,143378003.0,-162451394.0,1.25609,-0.331988,-0.2752,-11.54,4.7907,0.0003
4160.SR,2021,100000000.0,143378003.0,-162451394.0,1.25609,-0.331988,-0.2752,-11.54,4.7907,0.0003
4160.SR,2022,100000000.0,144727884.0,-2955601.0,0.02572,-0.10145,-14.9066,-0.7757,4.7907,0.0003
4160.SR,2023,250000000.0,71815001.0,-6530218.0,0.18828,-0.08874,-12.68,-1.0,4.7907,0.4535
4160.SR,2024,65000000.0,67937255.0,-8013419.0,-0.28632,-0.08188,-35.6504,-1.23,3.821,0.6159
4161.SR,2014,1143000000.0,3220216711.0,240563746.0,0.17047,0.05194,45.619,0.21,1.2346,1.6825
4161.SR,2015,1143000000.0,3220216711.0,240563746.0,0.17047,0.05194,45.619,0.21,1.2346,1.6825
4161.SR,2016,1143000000.0,3220216711.0,240563746.0,0.17047,0.05194,45.619,0.21,1.2346,1.6825
4161.SR,2017,1143000000.0,3220216711.0,240563746.0,0.17047,0.05194,45.619,0.21,1.2346,1.6825
4161.SR,2018,1143000000.0,3220216711.0,240563746.0,0.17047,0.05194,45.619,0.21,1.2346,1.6825
